year,month,전국,수도권,서울,강북지역,강남지역,경기,인천,부산,대구,광주,대전,울산,강원,충북,충남,전북,전남,경북,경남,제주
2018,10,87.97,83.78,92.88,92.68,93.05,79.81,79.99,88.69,85.9,94.57,71.02,90.98,101.82,97.26,92.84,99.57,96.73,100.54,98.9,97.58
2018,11,87.94,83.92,92.93,92.85,93,79.99,80.13,88.39,86.28,94.86,71.53,89.95,101.12,96.7,92.54,99.51,96.99,100.01,98.29,97.36
2018,12,87.78,83.87,92.77,92.78,92.77,79.96,80.29,88.04,86.52,95.21,71.94,88.88,100.37,96.08,92.18,99.38,97.14,99.26,97.5,97.21
2019,1,87.53,83.66,92.39,92.52,92.29,79.79,80.25,87.75,86.55,95.34,72.15,88.04,99.9,95.4,91.82,99.09,97.22,98.65,96.86,96.89
2019,2,87.3,83.45,92.05,92.3,91.85,79.63,80.16,87.51,86.54,95.42,72.22,87.51,99.5,94.97,91.5,98.89,97.26,98.12,96.39,96.72
2019,3,87.03,83.2,91.69,92.03,91.4,79.4,80.09,87.23,86.51,95.42,72.21,86.97,98.96,94.43,91.07,98.52,97.28,97.61,95.96,96.54
2019,4,86.68,82.87,91.37,91.79,91.02,78.99,80.03,86.85,86.41,95.38,72.17,86.31,98.47,93.71,90.66,98.03,97.36,96.85,95.44,96.38
2019,5,86.4,82.63,91.19,91.65,90.81,78.68,79.96,86.51,86.36,95.27,72.3,85.85,97.69,93.06,90.33,97.67,97.3,96.28,94.94,96.29
2019,6,86.16,82.47,91.11,91.56,90.74,78.45,79.94,86.18,86.24,95.12,72.57,85.44,97.09,92.32,90.08,97.26,97.24,95.73,94.42,96.19
2019,7,85.97,82.41,91.17,91.59,90.83,78.33,79.89,85.87,86.11,94.96,72.83,85.1,96.38,91.75,89.8,96.88,97.18,95.28,93.74,95.74
2019,8,85.85,82.42,91.3,91.71,90.96,78.31,79.7,85.62,85.99,94.84,73.52,84.87,95.53,91.24,89.54,96.48,97.21,94.8,93.12,95.34
2019,9,85.8,82.53,91.47,91.9,91.12,78.39,79.84,85.37,85.96,94.76,74.39,84.69,94.74,90.86,89.36,95.99,97.2,94.36,92.58,94.87
2019,10,85.9,82.79,92.02,92.35,91.74,78.55,79.91,85.16,86.06,94.72,75.54,84.81,94.39,90.46,89.27,95.73,97.26,94,92.17,94.46
2019,11,86.09,83.16,92.65,92.82,92.52,78.81,80.13,85.16,86.21,94.76,76.65,85.11,94.15,90.16,89.21,95.42,97.27,93.7,91.99,94.03
2019,12,86.53,83.86,93.8,93.35,94.19,79.35,80.51,85.63,86.44,94.8,77.74,85.62,93.76,90.09,89.27,95.24,97.22,93.36,92.1,93.65
2020,1,86.85,84.31,94.22,93.67,94.69,79.88,80.68,85.8,86.83,94.86,78.99,86.02,93.49,90.09,89.3,95.22,97.27,93.06,92.16,93.39
2020,2,87.25,84.91,94.33,93.89,94.7,80.75,81.1,85.86,87.07,94.93,80.08,86.49,93.37,90.09,89.36,95.23,97.31,92.92,92.32,93.16
2020,3,87.94,86.07,94.43,94.14,94.68,82.26,83.08,85.85,87.09,94.96,81.41,86.91,93.43,90.22,89.4,95.3,97.31,92.78,92.48,92.98
2020,4,88.27,86.7,94.34,94.22,94.43,83.11,84.33,85.76,86.94,94.94,82.32,87.08,93.4,90.23,89.34,95.34,97.23,92.6,92.51,92.74
2020,5,88.42,86.98,94.14,94.16,94.13,83.53,85.05,85.71,86.89,94.87,82.72,87.21,93.44,90.44,89.34,95.34,97.19,92.46,92.42,92.41
2020,6,88.92,87.58,94.27,94.26,94.28,84.29,85.99,85.74,87.09,94.81,85.09,87.55,93.59,92.8,89.46,95.43,97.29,92.35,92.6,92.18
2020,7,89.71,88.6,95.33,95.32,95.33,85.39,86.55,86.39,87.32,94.81,85.96,88.03,94.12,93.49,90.33,95.67,97.44,92.66,93.13,91.99
2020,8,90.29,89.22,95.85,95.93,95.78,86.17,86.72,86.91,87.8,94.84,86.76,88.52,94.38,93.62,91.16,95.78,97.71,93.11,93.38,91.9
2020,9,90.8,89.72,96.13,96.26,96.02,86.84,86.94,87.57,88.59,94.9,88.15,89.24,94.61,93.61,91.86,96.01,97.86,93.41,93.54,91.82
2020,10,91.16,90.02,96.24,96.4,96.1,87.27,87.15,88.12,89.41,94.95,89.06,89.99,94.95,93.66,92.31,96.24,98.13,93.53,93.64,91.74
2020,11,91.85,90.62,96.35,96.54,96.2,88.15,87.59,89.7,90.64,95.16,90.19,91.36,95.32,93.93,92.94,96.53,98.49,93.8,94.17,91.71
2020,12,93.08,91.47,96.63,96.82,96.46,89.36,88.21,92.41,92.56,96.39,91.84,94.61,95.79,94.76,94.08,97.66,98.85,94.66,96.1,91.83
2021,1,94.15,92.49,97.01,97.16,96.88,90.74,89.17,94.19,93.95,97.01,93.19,96.58,96.54,95.37,95.1,97.95,99.04,95.85,97.13,92.25
2021,2,95.38,94.08,97.66,97.86,97.49,92.83,90.75,95.45,95.59,97.44,94.72,97.68,97.28,96.07,95.99,98.07,99.13,96.84,97.65,92.82
2021,3,96.4,95.39,98.13,98.32,97.98,94.48,92.63,96.27,96.98,97.81,96.19,98.29,97.96,96.85,96.85,98.24,99.19,97.52,98.11,93.24
2021,4,97.38,96.66,98.56,98.71,98.42,96.02,94.73,96.97,97.99,98.32,97.44,98.74,98.63,97.69,97.9,98.62,99.33,98.19,98.66,93.8
2021,5,98.33,97.83,99.03,99.13,98.94,97.37,96.81,97.97,98.95,98.84,98.57,99.14,99.17,98.57,98.81,99.05,99.49,99.01,99.2,95.69
2021,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2021,7,101.21,101.64,100.81,100.83,100.8,102.03,102.02,101.09,100.39,100.86,100.99,100.89,100.74,101.09,101.02,100.99,100.37,100.68,100.6,101.9
2021,8,102.57,103.46,101.74,101.77,101.71,104.3,104.03,102.28,100.66,101.88,102.33,101.84,101.73,102.35,102.22,102.03,100.84,101.5,101.48,104.23
2021,9,103.79,105.09,102.66,102.56,102.74,106.27,105.96,103.32,100.77,102.87,103.36,102.7,102.67,103.58,103.43,103.12,101.35,102.11,102.39,105.61
2021,10,105.02,106.59,103.5,103.33,103.65,108.05,107.98,104.52,100.81,104.08,104.44,103.55,103.64,105.23,104.93,104.01,101.7,102.88,103.66,107.08
2021,11,105.86,107.53,104.12,103.89,104.32,109.1,109.27,105.37,100.74,105.06,105.11,104.16,104.55,106.4,106.01,104.85,101.96,103.52,104.84,108.22
2021,12,106.2,107.91,104.38,104.06,104.65,109.5,109.84,105.63,100.57,105.71,105.24,104.41,105.09,106.92,106.69,105.36,102.09,103.98,105.42,108.81
2022,1,106.28,107.93,104.38,104.02,104.7,109.51,109.93,105.7,100.23,106.15,105.08,104.49,105.36,107.18,107.04,105.75,102.11,104.26,105.73,109.17
2022,2,106.26,107.84,104.3,103.9,104.64,109.42,109.87,105.71,99.81,106.41,104.88,104.41,105.58,107.34,107.12,105.98,102.05,104.39,106.03,109.46
2022,3,106.2,107.71,104.22,103.79,104.6,109.25,109.75,105.73,99.13,106.63,104.62,104.32,105.79,107.43,107.15,106.35,101.91,104.45,106.42,109.69
2022,4,106.2,107.66,104.21,103.74,104.62,109.19,109.69,105.81,98.51,106.84,104.39,104.32,106.08,107.53,107.04,106.84,101.81,104.62,106.77,109.84
2022,5,106.14,107.56,104.2,103.68,104.65,109.06,109.44,105.81,97.74,107,104.14,104.38,106.31,107.69,106.81,107.48,101.67,104.72,107.06,110.01
2022,6,106.03,107.4,104.12,103.55,104.61,108.89,109.16,105.77,97.02,107.11,103.9,104.29,106.46,107.72,106.67,107.97,101.4,104.76,107.24,110.23
2022,7,105.82,107.1,103.89,103.17,104.5,108.58,108.76,105.62,96.48,107.06,103.54,104.11,106.5,107.7,106.57,108.41,101.18,104.72,107.23,110.27
2022,8,105.29,106.4,103.41,102.49,104.22,107.81,107.72,105.15,95.61,106.9,102.75,103.46,106.49,107.44,106.31,108.48,100.87,104.54,106.95,110.19
2022,9,104.46,105.35,102.64,101.54,103.59,106.69,106.34,104.34,94.61,106.19,101.48,102.54,106.32,107.06,105.9,108.35,100.46,104.23,106.49,109.97
2022,10,103.2,103.75,101.36,100.21,102.37,104.99,104.28,103.16,93.26,105.36,99.97,101.44,105.91,106.38,105.18,107.97,99.86,103.68,105.44,109.65
2022,11,101.12,101.16,99.27,97.87,100.5,102.32,100.76,101.21,91.32,103.48,97.82,99.03,105.26,105.47,104.31,106.54,98.97,102.67,103.41,109.06
2022,12,98.17,97.46,96.34,94.27,98.15,98.41,96.09,98.66,88.11,101.4,94.93,96.78,104.43,103.88,103.09,104.84,97.76,101.05,100.58,107.3
2023,1,96.09,94.94,94.62,92.38,96.61,95.46,93.4,96.38,85.9,99.95,92.88,95.29,103.87,102.81,101.99,103.81,96.33,100.07,98.61,106.51
2023,2,94.54,93.14,93.6,91.45,95.5,93.16,91.85,94.49,83.96,98.7,91.35,93.88,103.31,101.67,100.89,103.05,95.47,99.3,97.56,105.76
2023,3,93.51,92.02,92.93,90.69,94.9,91.77,90.82,93.08,82.59,97.67,90.14,92.46,102.9,100.82,99.9,102.26,94.87,98.77,96.97,105.16
2023,4,92.93,91.46,92.57,90.24,94.63,91.04,90.55,92.19,81.57,96.97,89.63,91.64,102.53,100.42,99.34,101.69,94.39,98.43,96.49,104.38
2023,5,92.71,91.37,92.58,90.11,94.76,90.87,90.59,91.71,81.06,96.53,89.48,91.18,102.25,100.3,99.07,101.27,94.02,98.21,96.19,103.84
2023,6,92.68,91.47,92.73,90.11,95.06,90.91,90.75,91.41,80.84,96.27,89.41,91.05,102.14,100.31,98.97,101.07,93.74,98.18,95.95,103.46
2023,7,92.73,91.71,92.98,90.28,95.38,91.15,90.98,91.16,80.62,96.06,89.43,91.01,102.07,100.35,98.97,100.94,93.42,98.13,95.83,103.14
2023,8,92.95,92.11,93.43,90.64,95.91,91.56,91.28,91,80.78,95.98,89.57,91.17,102.18,100.41,99.07,100.88,93.24,98.39,95.82,102.97
2023,9,93.28,92.65,93.89,91.05,96.43,92.19,91.58,90.94,80.97,96.01,89.91,91.39,102.49,100.75,99.17,100.96,93.16,98.72,95.86,102.83
2023,10,93.53,93.06,94.23,91.33,96.82,92.69,91.77,90.82,81.12,96.11,90.16,91.56,102.79,101.3,99.24,101.04,93.06,98.98,95.88,102.69
2023,11,93.57,93.13,94.36,91.44,96.96,92.79,91.61,90.6,81.09,96.11,90.33,91.59,102.99,101.55,99.32,101.2,92.99,99.03,95.85,102.59
2023,12,93.44,92.96,94.24,91.33,96.83,92.6,91.38,90.3,80.84,96.09,90.3,91.57,103.04,101.74,99.24,101.14,92.82,99.01,95.73,102.42
2024,1,93.25,92.74,94.08,91.19,96.65,92.32,91.26,90.05,80.52,95.98,90.31,91.51,103.09,101.68,99.14,101.06,92.7,98.9,95.55,102.25
2024,2,93.05,92.54,93.95,91.03,96.54,92.07,91.14,89.73,80.08,95.85,90.24,91.45,103.23,101.58,98.79,100.95,92.64,98.83,95.42,101.99
2024,3,92.88,92.4,93.93,91,96.54,91.84,91.1,89.45,79.68,95.76,90.11,91.36,103.31,101.49,98.53,100.88,92.55,98.83,95.24,101.8
2024,4,92.81,92.4,94.05,91.08,96.7,91.76,91.14,89.23,79.49,95.67,89.95,91.32,103.33,101.4,98.34,100.88,92.52,98.92,95.05,101.56
2024,5,92.79,92.44,94.23,91.22,96.92,91.7,91.32,89.08,79.24,95.59,89.86,91.23,103.5,101.45,98.33,101.05,92.47,98.99,94.89,101.31
2024,6,92.83,92.68,94.76,91.7,97.49,91.78,91.57,88.84,78.77,95.45,89.73,91.21,103.55,101.41,98.26,101.19,92.4,98.85,94.74,101.11
2024,7,93.02,93.22,95.89,92.61,98.82,92.04,91.92,88.64,78.38,95.31,89.6,91.2,103.66,101.4,98.26,101.32,92.27,98.61,94.65,100.93
2024,8,93.32,93.92,97.11,93.59,100.27,92.48,92.57,88.54,78.05,95.21,89.5,91.21,103.85,101.49,98.24,101.5,92.26,98.59,94.55,100.68
2024,9,93.54,94.42,97.88,94.27,101.13,92.88,92.91,88.46,77.82,95.14,89.47,91.26,103.9,101.47,98.24,101.64,92.23,98.51,94.52,100.55
2024,10,93.61,94.68,98.31,94.66,101.58,93.06,93.09,88.28,77.54,95.01,89.39,91.29,103.93,101.47,98.2,101.77,92.19,98.38,94.5,100.42
2024,11,93.61,94.8,98.56,94.87,101.86,93.14,93.08,88.1,77.25,94.92,89.31,91.33,103.79,101.45,98.13,101.73,92.16,98.28,94.45,100.24
